Timestamp,City,SignalStrength,CallDropRate,DataUsageMB,CustomerSatisfaction
2024-09-13 04:56:03,Phoenix,1.88,0.03,1132,2.74
2024-09-12 09:37:03,New York,2.35,0.03,2166,1.93
2024-09-16 00:29:03,Los Angeles,2.47,0.11,3519,4.57
2024-09-14 23:23:03,Chicago,4.04,0.03,4361,4.15
2024-09-15 05:13:03,Houston,4.97,0.11,2175,3.48
2024-09-13 11:26:03,Phoenix,2.09,0.07,4556,4.57
2024-09-15 18:08:03,New York,3.36,0.12,2245,1.89
2024-09-11 18:39:03,Los Angeles,4.3,0.0,4753,3.99
2024-09-14 10:35:03,Chicago,1.7,0.01,2128,2.56
2024-09-14 05:19:03,Houston,3.93,0.14,3944,4.9
2024-09-13 07:07:03,Phoenix,1.52,0.02,4576,1.8
2024-09-13 14:29:03,New York,1.68,0.07,2731,2.19
2024-09-11 11:04:03,Los Angeles,4.98,0.1,737,3.01
2024-09-11 23:52:03,Chicago,4.55,0.17,1606,1.5
2024-09-15 22:44:03,Houston,4.09,0.06,811,3.58
2024-09-12 02:52:03,Phoenix,3.38,0.03,3288,2.94
2024-09-11 23:18:03,New York,2.05,0.03,3676,3.33
2024-09-15 06:19:03,Los Angeles,1.41,0.2,4208,4.06
2024-09-11 23:01:03,Chicago,4.24,0.19,928,2.24
2024-09-16 03:10:03,Houston,3.57,0.1,4390,4.64
2024-09-14 18:16:03,Phoenix,4.64,0.19,3119,3.37
2024-09-12 10:39:03,New York,4.52,0.07,999,3.92
2024-09-16 05:48:03,Los Angeles,1.36,0.08,2918,3.91
2024-09-15 21:39:03,Chicago,1.81,0.0,4803,4.93
2024-09-13 08:00:03,Houston,4.8,0.13,2582,1.52
2024-09-13 06:26:03,Phoenix,1.56,0.07,3790,3.74
2024-09-12 04:52:03,New York,3.65,0.12,4297,1.51
2024-09-13 04:16:03,Los Angeles,2.18,0.11,4180,1.47
2024-09-16 00:34:03,Chicago,1.91,0.14,1717,4.26
2024-09-14 11:48:03,Houston,3.4,0.13,3185,4.01
2024-09-15 01:16:03,Phoenix,1.84,0.08,2267,2.24
2024-09-11 09:13:03,New York,1.13,0.13,3771,3.9
2024-09-11 21:51:03,Los Angeles,2.91,0.01,1049,4.71
2024-09-13 23:40:03,Chicago,3.95,0.04,1582,3.26
2024-09-15 01:04:03,Houston,3.58,0.02,3189,2.97
2024-09-12 02:30:03,Phoenix,1.78,0.07,2348,2.44
2024-09-11 20:21:03,New York,2.84,0.18,4914,2.16
2024-09-13 17:39:03,Los Angeles,2.94,0.09,3346,1.56
2024-09-14 12:48:03,Chicago,2.4,0.16,916,1.74
2024-09-13 23:41:03,Houston,1.49,0.01,531,3.49
2024-09-13 22:33:03,Phoenix,2.19,0.14,873,4.1
2024-09-13 17:00:03,New York,4.06,0.02,2247,3.15
2024-09-13 14:45:03,Los Angeles,4.55,0.04,1070,1.45
2024-09-11 20:55:03,Chicago,1.76,0.16,582,2.65
2024-09-15 00:26:03,Houston,2.96,0.06,523,2.62
2024-09-14 07:42:03,Phoenix,4.06,0.04,1624,3.61
2024-09-14 19:16:03,New York,1.02,0.09,2352,1.07
2024-09-15 07:25:03,Los Angeles,4.08,0.1,4394,1.06
2024-09-13 12:51:03,Chicago,1.64,0.05,4518,4.18
2024-09-12 12:48:03,Houston,2.65,0.19,2543,1.76
2024-09-14 16:46:03,Phoenix,4.95,0.03,561,1.11
2024-09-11 07:00:03,New York,2.62,0.12,2375,4.58
2024-09-13 09:01:03,Los Angeles,1.49,0.17,1886,4.48
2024-09-12 19:40:03,Chicago,3.43,0.14,2888,2.87
2024-09-16 03:46:03,Houston,4.82,0.02,3157,1.45
2024-09-15 16:29:03,Phoenix,2.26,0.15,4468,3.62
2024-09-15 05:06:03,New York,2.33,0.09,4977,1.09
2024-09-11 20:35:03,Los Angeles,3.07,0.05,1576,3.85
2024-09-15 10:08:03,Chicago,3.42,0.05,2721,4.13
2024-09-14 23:41:03,Houston,1.29,0.13,3390,3.15
2024-09-12 00:51:03,Phoenix,1.04,0.11,1320,1.17
2024-09-14 19:36:03,New York,3.7,0.05,4302,3.72
2024-09-14 18:02:03,Los Angeles,2.87,0.13,4014,4.13
2024-09-14 00:30:03,Chicago,2.43,0.01,3417,1.24
2024-09-14 02:52:03,Houston,1.31,0.01,3263,1.22
2024-09-14 05:07:03,Phoenix,2.1,0.01,4084,3.21
2024-09-13 20:07:03,New York,3.91,0.12,4208,3.48
2024-09-15 06:28:03,Los Angeles,3.6,0.18,3938,3.05
2024-09-13 17:20:03,Chicago,3.11,0.18,2922,1.62
2024-09-14 11:48:03,Houston,2.28,0.14,4687,2.09
2024-09-13 06:57:03,Phoenix,3.71,0.1,2301,2.11
2024-09-11 23:31:03,New York,3.32,0.06,593,1.03
2024-09-13 06:36:03,Los Angeles,2.14,0.18,2065,1.77
2024-09-14 13:00:03,Chicago,1.29,0.12,4206,1.82
2024-09-15 08:33:03,Houston,3.17,0.12,2830,1.52
2024-09-12 12:28:03,Phoenix,1.76,0.18,1820,3.8
2024-09-12 09:30:03,New York,3.62,0.1,3423,4.93
2024-09-11 10:41:03,Los Angeles,1.35,0.07,3778,2.14
2024-09-14 10:44:03,Chicago,2.0,0.11,1306,4.1
2024-09-14 23:17:03,Houston,4.1,0.11,1305,3.49
2024-09-15 02:06:03,Phoenix,3.01,0.17,2867,1.73
2024-09-15 01:49:03,New York,3.32,0.13,4525,4.63
2024-09-14 02:24:03,Los Angeles,3.46,0.13,2285,2.88
2024-09-16 06:29:03,Chicago,1.88,0.09,2519,1.94
2024-09-12 05:09:03,Houston,1.86,0.17,519,3.14
2024-09-13 05:32:03,Phoenix,1.43,0.16,3542,3.59
2024-09-12 19:22:03,New York,4.78,0.17,2081,3.22
2024-09-13 10:12:03,Los Angeles,2.51,0.16,850,1.75
2024-09-12 02:32:03,Chicago,1.73,0.11,2497,3.59
2024-09-14 05:29:03,Houston,4.2,0.17,1307,2.17
2024-09-14 16:38:03,Phoenix,2.83,0.01,4846,3.99
2024-09-15 23:54:03,New York,1.85,0.19,1601,1.57
2024-09-12 10:35:03,Los Angeles,1.53,0.2,602,1.85
2024-09-14 12:28:03,Chicago,3.33,0.11,3891,1.4
2024-09-15 15:13:03,Houston,2.9,0.1,2357,1.65
2024-09-14 00:38:03,Phoenix,2.54,0.06,2081,1.53
2024-09-13 17:43:03,New York,3.82,0.14,3612,2.76
2024-09-12 13:51:03,Los Angeles,3.4,0.17,1315,3.62
2024-09-15 17:58:03,Chicago,2.63,0.04,2858,4.87
2024-09-13 23:14:03,Houston,4.49,0.02,4349,2.68
2024-09-15 23:39:03,Phoenix,4.84,0.07,573,1.58
2024-09-14 16:24:03,New York,2.13,0.08,2164,1.12
2024-09-12 19:42:03,Los Angeles,2.51,0.15,2181,1.62
2024-09-15 10:30:03,Chicago,3.93,0.02,2152,2.12
2024-09-15 20:56:03,Houston,1.57,0.14,1335,3.36
2024-09-16 02:38:03,Phoenix,1.96,0.14,2380,3.03
2024-09-12 20:23:03,New York,2.59,0.16,2106,1.49
2024-09-12 16:17:03,Los Angeles,4.86,0.11,4835,3.57
2024-09-12 05:15:03,Chicago,2.56,0.14,3234,4.3
2024-09-14 09:16:03,Houston,4.19,0.2,1023,4.1
2024-09-15 16:41:03,Phoenix,2.07,0.17,1053,1.56
2024-09-16 06:05:03,New York,4.6,0.12,1530,4.47
2024-09-16 01:50:03,Los Angeles,1.14,0.13,2135,2.61
2024-09-14 08:28:03,Chicago,1.03,0.0,4196,3.4
2024-09-12 21:14:03,Houston,1.1,0.17,2239,2.51
2024-09-11 19:59:03,Phoenix,2.56,0.16,1435,3.38
2024-09-13 19:34:03,New York,4.49,0.16,3950,4.15
2024-09-11 20:22:03,Los Angeles,3.36,0.12,3254,2.25
2024-09-14 22:49:03,Chicago,4.91,0.09,1054,3.84
2024-09-15 02:40:03,Houston,1.4,0.01,4447,4.02
2024-09-13 14:00:03,Phoenix,3.13,0.03,2631,4.2
2024-09-12 19:43:03,New York,3.76,0.12,2638,4.74
2024-09-13 00:55:03,Los Angeles,3.4,0.11,3944,4.55
2024-09-13 19:28:03,Chicago,1.26,0.17,4218,2.99
2024-09-12 20:07:03,Houston,4.12,0.17,1795,3.52
2024-09-15 20:19:03,Phoenix,3.04,0.04,4597,4.06
2024-09-12 01:49:03,New York,2.41,0.05,953,1.6
2024-09-14 11:02:03,Los Angeles,4.45,0.04,4000,3.2
2024-09-15 08:28:03,Chicago,2.52,0.07,2761,4.15
2024-09-12 05:06:03,Houston,3.91,0.09,4017,1.74
2024-09-15 13:39:03,Phoenix,2.12,0.01,4589,4.55
2024-09-12 18:37:03,New York,4.53,0.09,4822,3.19
2024-09-13 11:09:03,Los Angeles,3.92,0.16,891,4.05
2024-09-16 04:54:03,Chicago,3.44,0.04,3239,4.13
2024-09-15 09:51:03,Houston,2.67,0.09,2517,1.61
2024-09-14 19:09:03,Phoenix,1.51,0.1,2241,2.23
2024-09-15 18:37:03,New York,3.3,0.07,881,4.23
2024-09-14 17:01:03,Los Angeles,3.77,0.17,854,2.61
2024-09-13 02:06:03,Chicago,3.23,0.13,4343,3.37
2024-09-15 23:36:03,Houston,1.05,0.15,2993,4.29
2024-09-16 03:25:03,Phoenix,1.11,0.07,830,1.36
2024-09-15 20:19:03,New York,3.24,0.01,4171,1.55
2024-09-14 04:59:03,Los Angeles,4.48,0.01,2487,2.93
2024-09-12 14:04:03,Chicago,2.83,0.11,1296,2.42
2024-09-13 07:40:03,Houston,4.37,0.04,813,2.93
2024-09-14 17:45:03,Phoenix,3.09,0.07,3502,4.32
2024-09-11 15:06:03,New York,4.55,0.05,4513,2.01
2024-09-13 13:55:03,Los Angeles,2.6,0.06,3756,2.22
2024-09-12 15:39:03,Chicago,4.21,0.08,4101,3.91
2024-09-15 05:03:03,Houston,2.87,0.13,3299,1.08
2024-09-14 21:59:03,Phoenix,4.49,0.0,2610,3.44
2024-09-12 15:37:03,New York,1.33,0.1,2278,1.77
2024-09-12 14:26:03,Los Angeles,3.54,0.16,4591,4.81
2024-09-13 00:48:03,Chicago,2.71,0.07,3705,2.78
2024-09-14 21:36:03,Houston,4.39,0.18,3918,1.02
2024-09-12 09:49:03,Phoenix,2.15,0.18,719,3.21
2024-09-11 22:55:03,New York,1.87,0.1,2534,1.95
2024-09-12 00:53:03,Los Angeles,3.43,0.07,2575,1.58
2024-09-15 04:43:03,Chicago,3.39,0.14,4305,1.24
2024-09-12 07:13:03,Houston,1.32,0.1,3091,2.98
2024-09-15 00:10:03,Phoenix,3.71,0.13,983,1.36
2024-09-12 23:33:03,New York,4.35,0.18,4853,3.04
2024-09-11 07:28:03,Los Angeles,1.72,0.15,3065,3.01
2024-09-15 23:27:03,Chicago,3.93,0.18,2141,4.75
2024-09-14 15:13:03,Houston,3.9,0.05,2372,1.01
2024-09-13 14:18:03,Phoenix,4.05,0.07,3899,4.12
2024-09-13 17:24:03,New York,4.2,0.02,1979,4.82
2024-09-14 15:12:03,Los Angeles,4.33,0.06,2570,3.49
2024-09-12 22:56:03,Chicago,2.93,0.09,4188,3.23
2024-09-11 09:24:03,Houston,1.94,0.05,723,3.09
2024-09-12 04:16:03,Phoenix,3.43,0.15,1760,3.67
2024-09-16 03:09:03,New York,2.99,0.17,4613,1.34
2024-09-14 03:09:03,Los Angeles,3.25,0.04,2118,1.68
2024-09-13 18:13:03,Chicago,1.63,0.11,2472,3.37
2024-09-11 23:13:03,Houston,1.14,0.11,4027,4.42
2024-09-15 18:33:03,Phoenix,3.71,0.19,3722,4.51
2024-09-14 18:53:03,New York,3.22,0.0,1141,4.33
2024-09-15 23:36:03,Los Angeles,4.2,0.14,1312,2.37
2024-09-13 08:48:03,Chicago,3.84,0.18,3027,1.0
2024-09-15 13:35:03,Houston,3.46,0.02,1577,1.57
2024-09-15 08:40:03,Phoenix,1.61,0.13,4655,2.12
2024-09-14 09:29:03,New York,4.82,0.07,2162,3.22
2024-09-12 12:06:03,Los Angeles,4.58,0.08,3227,1.59
2024-09-11 19:03:03,Chicago,3.78,0.01,563,3.9
2024-09-13 15:51:03,Houston,3.01,0.15,4784,4.37
2024-09-12 15:51:03,Phoenix,3.28,0.02,2209,2.52
2024-09-15 01:30:03,New York,1.67,0.09,4298,4.99
2024-09-14 18:06:03,Los Angeles,4.17,0.14,3764,3.12
2024-09-14 06:55:03,Chicago,1.77,0.1,1544,3.37
2024-09-13 22:09:03,Houston,1.37,0.14,3047,2.08
2024-09-11 21:14:03,Phoenix,3.23,0.1,617,4.15
2024-09-14 17:59:03,New York,2.24,0.09,1640,2.4
2024-09-15 15:55:03,Los Angeles,1.75,0.0,2068,3.91
2024-09-13 16:37:03,Chicago,4.13,0.0,2024,2.31
2024-09-16 05:13:03,Houston,4.34,0.02,4612,2.61
2024-09-11 09:10:03,Phoenix,2.71,0.14,979,1.77
2024-09-12 19:03:03,New York,2.91,0.12,4878,4.92
2024-09-15 15:33:03,Los Angeles,3.24,0.08,4629,3.27
2024-09-15 07:54:03,Chicago,3.07,0.18,2564,2.25
2024-09-15 23:56:03,Houston,4.87,0.19,4560,2.3
2024-09-14 07:42:03,Phoenix,2.97,0.02,3128,4.64
2024-09-14 02:57:03,New York,3.58,0.12,2572,4.22
2024-09-14 23:34:03,Los Angeles,2.02,0.1,3001,2.02
2024-09-12 19:13:03,Chicago,1.18,0.14,4769,2.0
2024-09-12 11:47:03,Houston,4.87,0.1,4515,3.45
2024-09-14 13:32:03,Phoenix,2.02,0.16,4320,3.44
2024-09-11 15:05:03,New York,3.75,0.12,4297,2.95
2024-09-12 17:54:03,Los Angeles,2.06,0.02,3884,4.46
2024-09-16 00:37:03,Chicago,4.94,0.04,2690,3.53
2024-09-14 11:23:03,Houston,3.38,0.17,1426,2.48
2024-09-14 15:06:03,Phoenix,3.13,0.12,717,1.63
2024-09-11 07:32:03,New York,4.21,0.19,4219,4.02
2024-09-11 11:50:03,Los Angeles,1.04,0.07,2675,3.1
2024-09-11 10:53:03,Chicago,2.96,0.14,2386,4.56
2024-09-12 02:12:03,Houston,3.46,0.02,2264,2.2
2024-09-14 02:52:03,Phoenix,2.36,0.01,4497,2.96
2024-09-14 16:15:03,New York,1.91,0.12,4675,4.0
2024-09-14 19:49:03,Los Angeles,1.31,0.1,4218,4.21
2024-09-15 06:37:03,Chicago,1.16,0.12,1342,1.7
2024-09-12 07:39:03,Houston,1.33,0.13,919,2.74
2024-09-15 07:00:03,Phoenix,4.43,0.06,2469,1.73
2024-09-15 13:33:03,New York,4.33,0.08,4133,3.21
2024-09-13 06:33:03,Los Angeles,1.71,0.14,1711,4.71
2024-09-15 07:11:03,Chicago,3.49,0.01,1298,4.27
2024-09-13 13:44:03,Houston,1.95,0.14,831,3.08
2024-09-14 20:22:03,Phoenix,1.77,0.09,2773,4.04
2024-09-13 00:29:03,New York,2.1,0.0,1679,1.32
2024-09-14 20:44:03,Los Angeles,4.79,0.18,1285,2.91
2024-09-11 10:56:03,Chicago,2.76,0.05,2796,4.12
2024-09-13 01:58:03,Houston,3.01,0.14,2414,3.72
2024-09-15 11:18:03,Phoenix,1.74,0.08,2789,1.14
2024-09-13 20:16:03,New York,3.28,0.19,4807,4.86
2024-09-13 16:11:03,Los Angeles,2.62,0.08,2024,3.45
2024-09-12 13:37:03,Chicago,3.22,0.11,3605,4.13
2024-09-12 02:13:03,Houston,2.74,0.14,2708,1.04
2024-09-13 19:01:03,Phoenix,4.78,0.08,4289,4.36
2024-09-11 09:05:03,New York,3.55,0.12,1059,3.33
2024-09-15 11:24:03,Los Angeles,3.95,0.17,1506,2.57
2024-09-13 13:36:03,Chicago,2.91,0.12,4796,1.27
2024-09-12 04:07:03,Houston,1.83,0.15,693,4.91
2024-09-12 17:34:03,Phoenix,2.76,0.04,1168,2.97
2024-09-15 09:21:03,New York,1.95,0.15,3801,4.14
2024-09-12 02:16:03,Los Angeles,4.37,0.1,4770,2.52
2024-09-13 15:23:03,Chicago,3.03,0.11,4556,2.85
2024-09-14 15:31:03,Houston,2.45,0.1,1283,3.66
2024-09-15 20:27:03,Phoenix,4.1,0.04,911,1.24
2024-09-12 17:37:03,New York,1.86,0.03,2668,1.92
2024-09-16 01:17:03,Los Angeles,3.67,0.17,1847,3.26
2024-09-14 08:01:03,Chicago,1.42,0.08,1815,2.32
2024-09-12 22:00:03,Houston,4.63,0.04,3633,2.19
2024-09-13 00:34:03,Phoenix,4.47,0.09,1207,3.94
2024-09-15 21:47:03,New York,4.25,0.2,4800,2.21
2024-09-14 10:00:03,Los Angeles,2.41,0.11,4609,2.42
2024-09-13 23:59:03,Chicago,2.32,0.14,1935,2.71
2024-09-14 02:49:03,Houston,4.59,0.04,3446,4.05
2024-09-14 09:09:03,Phoenix,4.9,0.19,3006,1.61
2024-09-13 14:02:03,New York,4.52,0.17,4974,4.33
2024-09-11 13:40:03,Los Angeles,1.54,0.2,1776,1.93
2024-09-12 12:26:03,Chicago,1.01,0.2,3320,3.75
2024-09-11 19:14:03,Houston,2.78,0.19,3843,2.73
2024-09-15 04:57:03,Phoenix,4.26,0.17,967,3.87
2024-09-12 23:30:03,New York,3.26,0.19,4179,2.11
2024-09-14 03:41:03,Los Angeles,1.43,0.05,4251,4.63
2024-09-14 02:45:03,Chicago,2.42,0.14,3318,4.34
2024-09-13 14:08:03,Houston,2.08,0.09,1954,1.51
2024-09-11 16:11:03,Phoenix,2.03,0.04,3726,2.42
2024-09-12 02:32:03,New York,4.69,0.02,4400,1.26
2024-09-13 02:46:03,Los Angeles,1.67,0.12,2283,1.42
2024-09-12 04:48:03,Chicago,4.52,0.18,984,2.4
2024-09-16 06:22:03,Houston,3.02,0.05,2496,4.28
2024-09-14 21:55:03,Phoenix,4.47,0.04,2743,3.48
2024-09-16 05:39:03,New York,1.61,0.04,2844,4.1
2024-09-14 23:51:03,Los Angeles,4.22,0.11,4006,4.19
2024-09-12 19:00:03,Chicago,3.68,0.18,2278,1.72
2024-09-15 01:05:03,Houston,4.84,0.14,4726,4.64
2024-09-13 17:59:03,Phoenix,1.54,0.11,4250,3.53
2024-09-12 13:33:03,New York,1.29,0.09,4987,3.51
2024-09-14 11:48:03,Los Angeles,3.45,0.13,2285,2.73
2024-09-15 18:21:03,Chicago,3.47,0.09,4512,4.39
2024-09-12 22:13:03,Houston,4.85,0.0,3945,2.74
2024-09-11 20:08:03,Phoenix,3.87,0.12,3905,1.03
2024-09-13 06:37:03,New York,1.96,0.17,3681,1.54
2024-09-11 12:48:03,Los Angeles,2.69,0.12,3130,4.27
2024-09-13 02:37:03,Chicago,3.3,0.12,4900,1.13
2024-09-15 12:01:03,Houston,4.86,0.1,2279,1.9
2024-09-14 02:22:03,Phoenix,2.13,0.19,2386,3.18
2024-09-14 21:06:03,New York,2.89,0.05,2927,2.13
2024-09-15 01:43:03,Los Angeles,3.03,0.09,769,3.4
2024-09-14 20:10:03,Chicago,4.43,0.05,1099,2.2
2024-09-15 06:55:03,Houston,1.92,0.16,3302,2.28
2024-09-13 18:00:03,Phoenix,2.92,0.03,879,4.13
2024-09-11 09:54:03,New York,1.48,0.12,1024,4.87
2024-09-11 20:15:03,Los Angeles,3.6,0.15,2305,4.44
2024-09-12 21:55:03,Chicago,3.37,0.04,724,4.96
2024-09-16 04:37:03,Houston,3.41,0.06,790,2.21
2024-09-13 09:15:03,Phoenix,4.81,0.15,1304,1.7
2024-09-13 18:22:03,New York,1.38,0.05,3463,1.83
2024-09-13 23:12:03,Los Angeles,2.8,0.03,4589,3.65
2024-09-14 04:16:03,Chicago,3.55,0.08,4698,1.66
2024-09-11 07:52:03,Houston,4.85,0.13,3707,2.33
2024-09-12 03:22:03,Phoenix,1.28,0.07,4234,1.0
2024-09-13 12:13:03,New York,3.96,0.01,4410,4.36
2024-09-12 16:39:03,Los Angeles,1.74,0.14,4460,1.54
2024-09-11 08:18:03,Chicago,2.51,0.09,4675,2.54
2024-09-15 06:48:03,Houston,4.39,0.14,613,3.86
2024-09-15 04:27:03,Phoenix,3.73,0.11,625,3.42
2024-09-13 17:56:03,New York,1.44,0.15,829,4.09
2024-09-13 18:45:03,Los Angeles,4.21,0.01,4377,1.31
2024-09-12 08:43:03,Chicago,2.04,0.15,2191,3.16
2024-09-15 04:21:03,Houston,1.14,0.03,3215,3.39
2024-09-14 04:03:03,Phoenix,2.35,0.03,2140,1.29
2024-09-13 19:08:03,New York,1.04,0.08,3127,2.97
2024-09-15 17:05:03,Los Angeles,1.76,0.03,3258,1.74
2024-09-15 09:04:03,Chicago,2.47,0.07,1621,1.23
2024-09-13 17:08:03,Houston,2.62,0.16,3658,2.78
2024-09-13 22:41:03,Phoenix,1.08,0.11,2033,4.4
2024-09-15 23:28:03,New York,4.32,0.07,4961,2.22
2024-09-13 02:38:03,Los Angeles,1.67,0.19,1627,4.76
2024-09-15 01:51:03,Chicago,2.63,0.09,1051,1.82
2024-09-11 13:42:03,Houston,1.85,0.1,3236,1.37
2024-09-15 22:08:03,Phoenix,2.52,0.16,2035,4.79
2024-09-15 09:28:03,New York,3.68,0.01,2212,4.39
2024-09-15 19:24:03,Los Angeles,4.22,0.02,4894,3.75
2024-09-15 19:37:03,Chicago,2.51,0.07,1849,2.31
2024-09-14 06:35:03,Houston,4.72,0.13,2285,1.97
2024-09-15 02:36:03,Phoenix,2.0,0.15,3571,4.59
2024-09-11 15:10:03,New York,4.49,0.12,4654,3.15
2024-09-14 14:28:03,Los Angeles,2.32,0.04,982,2.69
2024-09-13 19:35:03,Chicago,1.85,0.11,1535,1.86
2024-09-12 07:25:03,Houston,1.43,0.11,1896,3.33
2024-09-14 20:31:03,Phoenix,4.95,0.01,3625,1.68
2024-09-14 03:29:03,New York,3.33,0.04,2900,4.95
2024-09-13 20:59:03,Los Angeles,2.66,0.12,2151,3.95
2024-09-14 04:31:03,Chicago,2.54,0.03,2369,1.4
2024-09-13 21:03:03,Houston,2.83,0.16,2531,3.85
2024-09-14 06:37:03,Phoenix,3.04,0.11,1216,2.76
2024-09-13 17:20:03,New York,4.21,0.17,4388,4.39
2024-09-11 23:31:03,Los Angeles,4.18,0.11,2098,1.87
2024-09-15 15:18:03,Chicago,4.21,0.05,3763,4.8
2024-09-13 11:27:03,Houston,2.86,0.14,2477,4.36
2024-09-15 10:23:03,Phoenix,3.58,0.19,1888,4.38
2024-09-11 09:28:03,New York,4.45,0.06,2664,3.4
2024-09-15 10:01:03,Los Angeles,2.17,0.11,3070,3.99
2024-09-11 14:12:03,Chicago,2.67,0.16,3249,4.45
2024-09-11 22:44:03,Houston,4.03,0.03,1647,2.54
2024-09-12 02:09:03,Phoenix,1.36,0.05,2628,4.43
2024-09-14 13:05:03,New York,4.56,0.06,2937,3.89
2024-09-16 05:34:03,Los Angeles,1.92,0.17,2765,2.32
2024-09-13 15:48:03,Chicago,1.01,0.05,2185,2.97
2024-09-13 10:14:03,Houston,1.49,0.06,900,4.59
2024-09-16 04:08:03,Phoenix,4.68,0.01,4254,3.8
2024-09-16 01:18:03,New York,3.41,0.12,1548,1.39
2024-09-12 22:52:03,Los Angeles,2.64,0.1,2680,1.22
2024-09-16 04:38:03,Chicago,3.1,0.17,3600,2.1
2024-09-12 01:16:03,Houston,1.48,0.03,4827,2.27
2024-09-11 20:53:03,Phoenix,1.6,0.13,958,3.55
2024-09-12 23:21:03,New York,3.75,0.19,1905,4.89
2024-09-13 09:02:03,Los Angeles,1.94,0.09,3704,4.52
2024-09-13 21:22:03,Chicago,1.49,0.2,4009,4.49
2024-09-12 14:21:03,Houston,4.75,0.15,743,4.63
2024-09-12 20:05:03,Phoenix,2.97,0.15,3547,2.62
2024-09-13 15:31:03,New York,1.1,0.18,1932,4.07
2024-09-11 20:50:03,Los Angeles,1.45,0.16,4473,4.55
2024-09-13 15:18:03,Chicago,4.9,0.16,1569,1.58
2024-09-15 18:44:03,Houston,1.26,0.17,3996,4.46
2024-09-14 21:49:03,Phoenix,1.7,0.08,4104,3.14
2024-09-14 20:51:03,New York,3.49,0.05,1581,1.43
2024-09-12 06:19:03,Los Angeles,3.06,0.19,853,2.12
2024-09-13 15:49:03,Chicago,4.29,0.06,4220,1.22
2024-09-14 10:28:03,Houston,3.01,0.13,4327,1.43
2024-09-13 16:55:03,Phoenix,1.92,0.02,1510,4.48
2024-09-11 18:46:03,New York,3.45,0.01,4775,2.09
2024-09-11 15:33:03,Los Angeles,4.19,0.06,665,1.9
2024-09-12 19:22:03,Chicago,2.44,0.17,3644,4.88
2024-09-15 21:15:03,Houston,3.51,0.18,3678,2.01
2024-09-13 05:46:03,Phoenix,3.79,0.15,3168,2.16
2024-09-12 23:07:03,New York,4.25,0.01,3730,3.62
2024-09-11 22:35:03,Los Angeles,2.89,0.13,3140,4.83
2024-09-15 07:56:03,Chicago,3.66,0.04,1674,3.75
2024-09-12 22:46:03,Houston,4.01,0.09,2557,1.3
2024-09-15 17:19:03,Phoenix,1.11,0.07,3803,3.36
2024-09-14 19:45:03,New York,1.35,0.14,701,2.21
2024-09-15 21:14:03,Los Angeles,3.08,0.15,2183,2.86
2024-09-13 15:24:03,Chicago,3.54,0.18,813,2.29
2024-09-11 15:41:03,Houston,2.31,0.19,3639,1.33
2024-09-13 21:40:03,Phoenix,3.19,0.1,4879,4.48
2024-09-16 04:37:03,New York,3.96,0.06,1022,1.51
2024-09-13 22:34:03,Los Angeles,1.67,0.04,911,4.75
2024-09-14 03:32:03,Chicago,3.02,0.18,713,2.69
2024-09-12 10:40:03,Houston,4.65,0.07,1773,2.8
2024-09-11 18:23:03,Phoenix,2.01,0.14,3314,3.09
2024-09-14 07:05:03,New York,2.58,0.16,4691,4.24
2024-09-15 04:36:03,Los Angeles,3.34,0.03,549,2.67
2024-09-14 13:49:03,Chicago,3.21,0.11,4915,3.13
2024-09-13 09:09:03,Houston,4.79,0.15,2740,3.24
2024-09-15 20:23:03,Phoenix,3.58,0.11,870,2.67
2024-09-15 16:49:03,New York,4.2,0.02,4281,3.36
2024-09-12 20:41:03,Los Angeles,2.56,0.17,543,3.3
2024-09-14 04:42:03,Chicago,2.17,0.06,666,4.34
2024-09-15 12:50:03,Houston,4.53,0.04,3594,1.36
2024-09-11 10:04:03,Phoenix,3.42,0.11,3445,2.97
2024-09-12 02:11:03,New York,1.36,0.06,4617,4.05
2024-09-15 02:51:03,Los Angeles,1.27,0.02,4004,2.45
2024-09-14 23:53:03,Chicago,4.62,0.06,1538,2.78
2024-09-15 07:58:03,Houston,1.66,0.08,1371,4.8
2024-09-14 01:43:03,Phoenix,1.64,0.17,2911,1.08
2024-09-12 19:56:03,New York,1.02,0.19,1902,3.14
2024-09-11 20:39:03,Los Angeles,3.29,0.12,4221,2.13
2024-09-14 22:50:03,Chicago,2.04,0.16,3183,1.31
2024-09-14 12:51:03,Houston,3.66,0.08,3121,3.62
2024-09-13 08:56:03,Phoenix,1.41,0.15,4016,3.74
2024-09-15 21:33:03,New York,4.17,0.15,1217,2.83
2024-09-14 22:53:03,Los Angeles,3.0,0.03,3915,4.65
2024-09-11 19:43:03,Chicago,4.5,0.05,4623,2.15
2024-09-11 11:27:03,Houston,2.66,0.19,4302,4.8
2024-09-15 12:02:03,Phoenix,2.16,0.12,3611,3.05
2024-09-12 11:46:03,New York,4.67,0.07,1089,3.22
2024-09-11 20:12:03,Los Angeles,3.09,0.19,3615,4.49
2024-09-11 12:57:03,Chicago,3.43,0.1,3780,3.6
2024-09-14 09:32:03,Houston,4.77,0.16,4299,1.76
2024-09-15 05:33:03,Phoenix,3.52,0.12,3712,1.07
2024-09-14 20:49:03,New York,1.37,0.2,4621,3.91
2024-09-14 19:38:03,Los Angeles,1.65,0.14,2232,3.87
2024-09-15 19:53:03,Chicago,1.31,0.01,2425,3.57
